episode,total_timesteps,length,reward,total_moves,move_ratio,total_senses,sense_ratio,initial_distance_to_victim,distance_to_maximum_belief,distance_to_maximum_belief_reduction,initial_belief_shannon_entropy,belief_shannon_entropy,belief_shannon_entropy_reduction,success,success_rate,failure,failure_rate
2422,713201,400,4.241135,334,0.835,66,0.165,25,14.0,11.0,8.614708,7.877423286437988,0.73728466,0,0.4384805945499587,1,0.5615194054500413
2423,713204,3,400.135818,3,1.0,0,0.0,3,6.0,-3.0,8.622052,-0.0,8.622052,1,0.43871234007428805,0,0.561287659925712
2424,713551,347,404.313355,191,0.5504322766570605,156,0.4495677233429395,17,15.0,2.0,8.60733,-0.0,8.60733,1,0.4389438943894389,0,0.5610561056105611
2425,713951,400,0.090909,205,0.5125,195,0.4875,11,19.0,-8.0,8.614708,7.552901268005371,1.0618067,0,0.43876288659793816,1,0.5612371134020618
2426,714351,400,1.261512,176,0.44,224,0.56,14,13.0,1.0,8.614708,7.627823352813721,0.9868846,0,0.4385820280296785,1,0.5614179719703215
2427,714751,400,1.1946,255,0.6375,145,0.3625,16,11.0,5.0,8.596188,7.252942085266113,1.3432455,0,0.438401318500206,1,0.561598681499794
2428,715151,400,0.445097,228,0.57,172,0.43,7,15.0,-8.0,8.618386,7.0698957443237305,1.5484905,0,0.4382207578253707,1,0.5617792421746294
2429,715551,400,8.140511,205,0.5125,195,0.4875,20,23.0,-3.0,8.636623,7.444271087646484,1.1923523,0,0.43804034582132567,1,0.5619596541786743
2430,715806,255,403.632601,156,0.611764705882353,99,0.38823529411764707,20,5.0,15.0,8.611026,-0.0,8.611026,1,0.4382716049382716,0,0.5617283950617284
2431,716133,327,406.184206,251,0.7675840978593272,76,0.2324159021406728,13,11.0,2.0,8.611026,-0.0,8.611026,1,0.4385026737967914,0,0.5614973262032086
2432,716373,240,401.166825,169,0.7041666666666667,71,0.29583333333333334,21,6.0,15.0,8.629356,-0.0,8.629356,1,0.4387335526315789,0,0.561266447368421
2433,716508,135,401.553425,115,0.8518518518518519,20,0.14814814814814814,19,11.0,8.0,8.625709,-0.0,8.625709,1,0.43896424167694204,0,0.561035758323058
2434,716553,45,403.91624,38,0.8444444444444444,7,0.15555555555555556,20,13.0,7.0,8.625709,-0.0,8.625709,1,0.4391947411668036,0,0.5608052588331964
2435,716790,237,401.952899,182,0.7679324894514767,55,0.2320675105485232,11,6.0,5.0,8.618386,-0.0,8.618386,1,0.4394250513347023,0,0.5605749486652978
2436,717190,400,0.825345,253,0.6325,147,0.3675,22,7.0,15.0,8.625709,6.426392078399658,2.1993165,0,0.43924466338259444,1,0.5607553366174056
2437,717262,72,403.877645,34,0.4722222222222222,38,0.5277777777777778,18,12.0,6.0,8.611026,-0.0,8.611026,1,0.43947476405416497,0,0.560525235945835
2438,717366,104,402.774673,70,0.6730769230769231,34,0.3269230769230769,18,5.0,13.0,8.611026,-0.0,8.611026,1,0.43970467596390483,0,0.5602953240360952
2439,717487,121,398.808779,101,0.8347107438016529,20,0.1652892561983471,7,9.0,-2.0,8.625709,-0.0,8.625709,1,0.4399343993439934,0,0.5600656006560065
2440,717887,400,-3.931226,134,0.335,266,0.665,13,33.0,-20.0,8.611026,7.955595016479492,0.6554308,0,0.43975409836065577,1,0.5602459016393443
2441,718051,164,400.859286,95,0.5792682926829268,69,0.42073170731707316,12,5.0,7.0,8.625709,-0.0,8.625709,1,0.43998361327324864,0,0.5600163867267514
2442,718112,61,403.094288,47,0.7704918032786885,14,0.22950819672131148,23,1.0,22.0,8.614708,-0.0,8.614708,1,0.4402129402129402,0,0.5597870597870598
2443,718451,339,400.900694,282,0.831858407079646,57,0.168141592920354,3,11.0,-8.0,8.625709,-0.0,8.625709,1,0.4404420794105608,0,0.5595579205894392
2444,718570,119,401.979602,74,0.6218487394957983,45,0.37815126050420167,12,2.0,10.0,8.614708,-0.0,8.614708,1,0.440671031096563,0,0.559328968903437
2445,718620,50,404.299874,27,0.54,23,0.46,18,6.0,12.0,8.611026,-0.0,8.611026,1,0.4408997955010225,0,0.5591002044989775
2446,719020,400,2.458401,201,0.5025,199,0.4975,15,12.0,3.0,8.614708,6.131970405578613,2.4827375,0,0.44071954210956665,1,0.5592804578904333
2447,719420,400,0.624071,341,0.8525,59,0.1475,8,9.0,-1.0,8.622052,7.517651081085205,1.1044011,0,0.4405394360441357,1,0.5594605639558643
2448,719647,227,403.156089,167,0.73568281938326,60,0.2643171806167401,32,24.0,8.0,8.625709,-0.0,8.625709,1,0.44076797385620914,0,0.5592320261437909
2449,719942,295,404.11726,205,0.6949152542372882,90,0.3050847457627119,18,5.0,13.0,8.618386,-0.0,8.618386,1,0.44099632503062475,0,0.5590036749693753
2450,720342,400,1.231126,220,0.55,180,0.45,23,12.0,11.0,8.603626,7.77889347076416,0.8247328,0,0.44081632653061226,1,0.5591836734693878
2451,720431,89,399.107255,78,0.8764044943820225,11,0.12359550561797752,5,5.0,0.0,8.622052,-0.0,8.622052,1,0.44104447164422683,0,0.5589555283557731
2452,720831,400,0.308033,245,0.6125,155,0.3875,14,5.0,9.0,8.603626,7.078797340393066,1.5248289,0,0.4408646003262643,1,0.5591353996737357
2453,721113,282,405.8491,159,0.5638297872340425,123,0.43617021276595747,18,2.0,16.0,8.629356,-0.0,8.629356,1,0.44109253974724827,0,0.5589074602527517
2454,721160,47,403.107121,32,0.6808510638297872,15,0.3191489361702128,8,1.0,7.0,8.622052,-0.0,8.622052,1,0.441320293398533,0,0.558679706601467
2455,721417,257,402.858218,135,0.5252918287937743,122,0.47470817120622566,4,2.0,2.0,8.629356,-0.0,8.629356,1,0.4415478615071283,0,0.5584521384928717
2456,721672,255,400.480666,189,0.7411764705882353,66,0.25882352941176473,7,5.0,2.0,8.611026,-0.0,8.611026,1,0.44177524429967424,0,0.5582247557003257
2457,721686,14,399.987849,11,0.7857142857142857,3,0.21428571428571427,6,7.0,-1.0,8.618386,-0.0,8.618386,1,0.442002442002442,0,0.557997557997558
2458,722086,400,1.380455,280,0.7,120,0.3,20,13.0,7.0,8.629356,7.71018648147583,0.9191699,0,0.44182262001627337,1,0.5581773799837266
2459,722486,400,-2.353757,234,0.585,166,0.415,17,12.0,5.0,8.603626,7.242321014404297,1.3613052,0,0.44164294428629525,1,0.5583570557137048
2460,722886,400,-0.835388,200,0.5,200,0.5,20,15.0,5.0,8.60733,8.28609561920166,0.3212347,0,0.44146341463414634,1,0.5585365853658537
2461,723286,400,3.248021,299,0.7475,101,0.2525,29,15.0,14.0,8.622052,6.13694953918457,2.4851027,0,0.4412840308817554,1,0.5587159691182446
2462,723686,400,0.158008,268,0.67,132,0.33,15,26.0,-11.0,8.603626,7.891740798950195,0.71188545,0,0.44110479285134035,1,0.5588952071486596
2463,723766,80,406.230489,61,0.7625,19,0.2375,20,2.0,18.0,8.614708,-0.0,8.614708,1,0.44133170929760457,0,0.5586682907023954
2464,723901,135,403.78457,83,0.6148148148148148,52,0.3851851851851852,16,5.0,11.0,8.611026,-0.0,8.611026,1,0.44155844155844154,0,0.5584415584415584
2465,724301,400,-0.724424,149,0.3725,251,0.6275,7,17.0,-10.0,8.618386,6.985406398773193,1.6329799,0,0.4413793103448276,1,0.5586206896551724
2466,724701,400,1.214344,323,0.8075,77,0.1925,4,12.0,-8.0,8.614708,7.879999160766602,0.7347088,0,0.44120032441200324,1,0.5587996755879967
2467,725101,400,1.197333,204,0.51,196,0.49,24,12.0,12.0,8.611026,7.96701717376709,0.64400864,0,0.44102148358329957,1,0.5589785164167005
2468,725442,341,402.614403,235,0.6891495601173021,106,0.31085043988269795,16,5.0,11.0,8.618386,-0.0,8.618386,1,0.4412479740680713,0,0.5587520259319287
2469,725787,345,400.10398,247,0.7159420289855073,98,0.28405797101449276,5,10.0,-5.0,8.599912,-0.0,8.599912,1,0.4414742810854597,0,0.5585257189145403
2470,726187,400,-2.819617,243,0.6075,157,0.3925,13,14.0,-1.0,8.611026,7.636562347412109,0.97446346,0,0.44129554655870445,1,0.5587044534412956
2471,726587,400,-0.823908,198,0.495,202,0.505,12,17.0,-5.0,8.614708,8.230609893798828,0.38409805,0,0.44111695669769324,1,0.5588830433023068
2472,726634,47,403.098004,39,0.8297872340425532,8,0.1702127659574468,16,8.0,8.0,8.614708,-0.0,8.614708,1,0.4413430420711974,0,0.5586569579288025
2473,727034,400,2.940986,324,0.81,76,0.19,7,7.0,0.0,8.611026,5.660086631774902,2.9509392,0,0.44116457743631216,1,0.5588354225636878
2474,727083,49,400.601985,42,0.8571428571428571,7,0.14285714285714285,10,14.0,-4.0,8.618386,-0.0,8.618386,1,0.4413904607922393,0,0.5586095392077607
2475,727483,400,3.460522,329,0.8225,71,0.1775,16,10.0,6.0,8.622052,7.837178707122803,0.7848735,0,0.4412121212121212,1,0.5587878787878788
2476,727548,65,403.486078,45,0.6923076923076923,20,0.3076923076923077,16,3.0,13.0,8.614708,-0.0,8.614708,1,0.441437802907916,0,0.558562197092084
2477,727689,141,403.381708,96,0.6808510638297872,45,0.3191489361702128,15,2.0,13.0,8.618386,-0.0,8.618386,1,0.4416633023819136,0,0.5583366976180864
2478,728089,400,-5.488199,229,0.5725,171,0.4275,2,20.0,-18.0,8.629356,7.850836753845215,0.77851963,0,0.44148506860371267,1,0.5585149313962873
2479,728489,400,1.493144,162,0.405,238,0.595,19,11.0,8.0,8.60733,7.783176422119141,0.8241539,0,0.44130697862041146,1,0.5586930213795885
2480,728889,400,-2.907167,216,0.54,184,0.46,12,16.0,-4.0,8.625709,8.121331214904785,0.50437737,0,0.4411290322580645,1,0.5588709677419355
2481,729241,352,404.971856,211,0.5994318181818182,141,0.4005681818181818,10,5.0,5.0,8.611026,-0.0,8.611026,1,0.44135429262394194,0,0.558645707376058
2482,729264,23,404.733019,18,0.782608695652174,5,0.21739130434782608,13,13.0,0.0,8.60733,-0.0,8.60733,1,0.44157937147461723,0,0.5584206285253828
2483,729381,117,401.842471,64,0.5470085470085471,53,0.452991452991453,14,5.0,9.0,8.611026,-0.0,8.611026,1,0.4418042690293999,0,0.5581957309706
2484,729781,400,5.99512,243,0.6075,157,0.3925,18,15.0,3.0,8.614708,7.639771938323975,0.974936,0,0.4416264090177134,1,0.5583735909822867
2485,730181,400,4.865865,131,0.3275,269,0.6725,25,10.0,15.0,8.60733,6.617059707641602,1.9902706,0,0.4414486921529175,1,0.5585513078470825
2486,730581,400,3.261655,316,0.79,84,0.21,14,14.0,0.0,8.625709,8.204418182373047,0.4212904,0,0.4412711182622687,1,0.5587288817377313
2487,730710,129,407.219126,78,0.6046511627906976,51,0.3953488372093023,29,4.0,25.0,8.611026,-0.0,8.611026,1,0.44149577804583834,0,0.5585042219541616
2488,731110,400,1.951566,319,0.7975,81,0.2025,13,22.0,-9.0,8.611026,8.162742614746094,0.4482832,0,0.4413183279742765,1,0.5586816720257235
2489,731373,263,405.204838,193,0.7338403041825095,70,0.2661596958174905,15,15.0,0.0,8.60733,-0.0,8.60733,1,0.4415427882683809,0,0.5584572117316191
2490,731433,60,398.482661,41,0.6833333333333333,19,0.31666666666666665,5,3.0,2.0,8.622052,-0.0,8.622052,1,0.44176706827309237,0,0.5582329317269076
2491,731746,313,404.225995,109,0.34824281150159747,204,0.6517571884984026,19,7.0,12.0,8.611026,-0.0,8.611026,1,0.44199116820553996,0,0.55800883179446
2492,732146,400,4.248248,335,0.8375,65,0.1625,28,16.0,12.0,8.625709,7.850311279296875,0.7753973,0,0.44181380417335475,1,0.5581861958266453
2493,732396,250,402.332404,148,0.592,102,0.408,9,6.0,3.0,8.618386,-0.0,8.618386,1,0.44203770557561173,0,0.5579622944243883
2494,732796,400,3.982561,292,0.73,108,0.27,19,11.0,8.0,8.618386,6.435178279876709,2.183208,0,0.4418604651162791,1,0.5581395348837209
2495,732831,35,403.392662,30,0.8571428571428571,5,0.14285714285714285,11,5.0,6.0,8.629356,-0.0,8.629356,1,0.44208416833667336,0,0.5579158316633267
2496,733188,357,399.692274,235,0.6582633053221288,122,0.34173669467787116,10,3.0,7.0,8.611026,-0.0,8.611026,1,0.4423076923076923,0,0.5576923076923077
2497,733588,400,-1.618021,229,0.5725,171,0.4275,9,27.0,-18.0,8.60733,8.250696182250977,0.35663414,0,0.4421305566680016,1,0.5578694433319984
2498,733988,400,4.020862,317,0.7925,83,0.2075,27,6.0,21.0,8.625709,7.658164978027344,0.9675436,0,0.4419535628502802,1,0.5580464371497198
2499,734259,271,404.409728,205,0.7564575645756457,66,0.24354243542435425,20,13.0,7.0,8.625709,-0.0,8.625709,1,0.4421768707482993,0,0.5578231292517006
2500,734531,272,407.043804,213,0.7830882352941176,59,0.21691176470588236,22,2.0,20.0,8.618386,-0.0,8.618386,1,0.4424,0,0.5576
2501,734912,381,402.431828,277,0.7270341207349081,104,0.27296587926509186,24,1.0,23.0,8.60733,-0.0,8.60733,1,0.4426229508196721,0,0.5573770491803278
2502,735312,400,-4.376573,293,0.7325,107,0.2675,8,18.0,-10.0,8.599912,7.4990153312683105,1.1008964,0,0.44244604316546765,1,0.5575539568345323
2503,735595,283,401.493708,236,0.833922261484099,47,0.16607773851590105,10,23.0,-13.0,8.618386,-0.0,8.618386,1,0.4426687974430683,0,0.5573312025569317
2504,735852,257,401.929934,142,0.5525291828793775,115,0.4474708171206226,7,1.0,6.0,8.60733,-0.0,8.60733,1,0.44289137380191695,0,0.5571086261980831
2505,735953,101,407.517661,71,0.7029702970297029,30,0.297029702970297,29,3.0,26.0,8.629356,-0.0,8.629356,1,0.4431137724550898,0,0.5568862275449101
2506,736353,400,0.009235,204,0.51,196,0.49,16,17.0,-1.0,8.603626,7.982316970825195,0.6213093,0,0.4429369513168396,1,0.5570630486831604
2507,736753,400,-3.535017,282,0.705,118,0.295,18,8.0,10.0,8.629356,6.539887428283691,2.089469,0,0.4427602712405265,1,0.5572397287594735
2508,736771,18,400.910192,15,0.8333333333333334,3,0.16666666666666666,10,1.0,9.0,8.614708,-0.0,8.614708,1,0.44298245614035087,0,0.5570175438596491
2509,737171,400,0.876742,369,0.9225,31,0.0775,12,20.0,-8.0,8.629356,8.300084114074707,0.32927227,0,0.442805898764448,1,0.557194101235552
2510,737571,400,2.260763,232,0.58,168,0.42,13,19.0,-6.0,8.611026,7.9104695320129395,0.7005563,0,0.44262948207171315,1,0.5573705179282868
2511,737614,43,399.828336,35,0.813953488372093,8,0.18604651162790697,17,5.0,12.0,8.614708,-0.0,8.614708,1,0.4428514536041418,0,0.5571485463958582
2512,737654,40,398.117869,29,0.725,11,0.275,5,1.0,4.0,8.622052,-0.0,8.622052,1,0.44307324840764334,0,0.5569267515923567
2513,738011,357,408.772249,169,0.4733893557422969,188,0.5266106442577031,24,6.0,18.0,8.622052,-0.0,8.622052,1,0.4432948666931954,0,0.5567051333068046
2514,738059,48,403.774531,39,0.8125,9,0.1875,29,10.0,19.0,8.636623,-0.0,8.636623,1,0.44351630867143993,0,0.55648369132856
2515,738459,400,0.677924,302,0.755,98,0.245,13,20.0,-7.0,8.596188,7.916736125946045,0.67945147,0,0.4433399602385686,1,0.5566600397614314
2516,738859,400,-1.966863,357,0.8925,43,0.1075,23,15.0,8.0,8.632996,8.025167465209961,0.60782814,0,0.4431637519872814,1,0.5568362480127186
2517,738932,73,398.344477,39,0.5342465753424658,34,0.4657534246575342,6,7.0,-1.0,8.625709,-0.0,8.625709,1,0.4433849821215733,0,0.5566150178784267
2518,739332,400,1.114794,320,0.8,80,0.2,8,17.0,-9.0,8.618386,7.711023807525635,0.90736246,0,0.443208895949166,1,0.556791104050834
2519,739368,36,401.413999,25,0.6944444444444444,11,0.3055555555555556,15,2.0,13.0,8.614708,-0.0,8.614708,1,0.44342993251290197,0,0.556570067487098
2520,739768,400,1.730073,201,0.5025,199,0.4975,20,12.0,8.0,8.625709,7.947175025939941,0.67853355,0,0.44325396825396823,1,0.5567460317460318
2521,739929,161,399.818693,129,0.8012422360248447,32,0.19875776397515527,6,16.0,-10.0,8.603626,-0.0,8.603626,1,0.4434748115827053,0,0.5565251884172947
2522,740329,400,1.662247,284,0.71,116,0.29,12,12.0,0.0,8.625709,7.603146553039551,1.022562,0,0.44329896907216493,1,0.5567010309278351
2523,740729,400,-1.235213,265,0.6625,135,0.3375,16,11.0,5.0,8.614708,6.898842811584473,1.7158651,0,0.44312326595323026,1,0.5568767340467697
2524,741129,400,1.26712,258,0.645,142,0.355,10,20.0,-10.0,8.611026,7.595803260803223,1.0152225,0,0.4429477020602219,1,0.5570522979397782
2525,741404,275,407.557662,206,0.7490909090909091,69,0.2509090909090909,27,5.0,22.0,8.625709,-0.0,8.625709,1,0.4431683168316832,0,0.5568316831683169
2526,741475,71,400.325525,45,0.6338028169014085,26,0.36619718309859156,17,8.0,9.0,8.618386,-0.0,8.618386,1,0.4433887569279493,0,0.5566112430720507
2527,741875,400,-1.087997,298,0.745,102,0.255,16,23.0,-7.0,8.618386,7.531386375427246,1.0869999,0,0.44321329639889195,1,0.556786703601108
2528,741917,42,399.43148,33,0.7857142857142857,9,0.21428571428571427,7,3.0,4.0,8.618386,-0.0,8.618386,1,0.44343354430379744,0,0.5565664556962026
2529,742317,400,-1.799388,239,0.5975,161,0.4025,17,24.0,-7.0,8.611026,7.809553146362305,0.80147266,0,0.4432582048240411,1,0.5567417951759589
2530,742717,400,2.326707,246,0.615,154,0.385,12,18.0,-6.0,8.611026,7.549546718597412,1.0614791,0,0.44308300395256917,1,0.5569169960474308
2531,743117,400,-0.676798,294,0.735,106,0.265,16,11.0,5.0,8.625709,6.727907657623291,1.8978009,0,0.4429079415250889,1,0.5570920584749111
2532,743223,106,404.74822,71,0.6698113207547169,35,0.330188679245283,18,7.0,11.0,8.618386,-0.0,8.618386,1,0.4431279620853081,0,0.556872037914692
2533,743575,352,398.785224,238,0.6761363636363636,114,0.32386363636363635,9,2.0,7.0,8.614708,-0.0,8.614708,1,0.4433478089222266,0,0.5566521910777734
2534,743975,400,-1.956728,272,0.68,128,0.32,20,26.0,-6.0,8.636623,7.981168270111084,0.6554551,0,0.44317284925019734,1,0.5568271507498027
2535,744375,400,-0.287355,221,0.5525,179,0.4475,24,19.0,5.0,8.622052,8.183835983276367,0.4382162,0,0.4429980276134122,1,0.5570019723865878
2536,744697,322,405.267022,163,0.5062111801242236,159,0.4937888198757764,15,3.0,12.0,8.603626,-0.0,8.603626,1,0.443217665615142,0,0.556782334384858
2537,745097,400,-3.519141,178,0.445,222,0.555,18,30.0,-12.0,8.603626,7.84881591796875,0.75481033,0,0.44304296413086325,1,0.5569570358691368
2538,745497,400,2.388069,276,0.69,124,0.31,12,9.0,3.0,8.625709,7.228710174560547,1.3969984,0,0.4428684003152088,1,0.5571315996847912
2539,745897,400,3.952679,261,0.6525,139,0.3475,24,15.0,9.0,8.611026,6.585581302642822,2.0254445,0,0.44269397400551397,1,0.557306025994486
2540,746297,400,1.44682,280,0.7,120,0.3,13,12.0,1.0,8.60733,7.329178810119629,1.2781515,0,0.44251968503937006,1,0.5574803149606299
2541,746318,21,401.431742,15,0.7142857142857143,6,0.2857142857142857,15,19.0,-4.0,8.614708,-0.0,8.614708,1,0.4427390791027155,0,0.5572609208972845
2542,746718,400,-0.101577,165,0.4125,235,0.5875,15,8.0,7.0,8.599912,7.869187355041504,0.73072433,0,0.44256490952006294,1,0.5574350904799371
2543,746957,239,404.31381,154,0.6443514644351465,85,0.35564853556485354,19,2.0,17.0,8.618386,-0.0,8.618386,1,0.4427841132520645,0,0.5572158867479355
2544,747357,400,-2.507266,330,0.825,70,0.175,6,19.0,-13.0,8.618386,8.086954116821289,0.53143215,0,0.44261006289308175,1,0.5573899371069182
2545,747757,400,2.706029,316,0.79,84,0.21,22,14.0,8.0,8.625709,7.653615951538086,0.9720926,0,0.44243614931237724,1,0.5575638506876228
2546,748157,400,1.179399,232,0.58,168,0.42,26,15.0,11.0,8.614708,5.226605415344238,3.3881025,0,0.4422623723487824,1,0.5577376276512176
2547,748165,8,398.940662,7,0.875,1,0.125,3,22.0,-19.0,8.60733,-0.0,8.60733,1,0.4424813506085591,0,0.5575186493914409
2548,748565,400,2.808627,103,0.2575,297,0.7425,16,15.0,1.0,8.611026,7.79569149017334,0.8153343,0,0.4423076923076923,1,0.5576923076923077
2549,748799,234,397.614888,171,0.7307692307692307,63,0.2692307692307692,7,36.0,-29.0,8.603626,-0.0,8.603626,1,0.44252648097293057,0,0.5574735190270694
2550,749199,400,-4.382923,267,0.6675,133,0.3325,9,18.0,-9.0,8.625709,7.564703464508057,1.0610051,0,0.4423529411764706,1,0.5576470588235294
2551,749548,349,401.152284,243,0.6962750716332379,106,0.3037249283667622,19,12.0,7.0,8.603626,-0.0,8.603626,1,0.44257154057232456,0,0.5574284594276754
2552,749656,108,400.680106,69,0.6388888888888888,39,0.3611111111111111,13,5.0,8.0,8.611026,-0.0,8.611026,1,0.4427899686520376,0,0.5572100313479624
2553,750056,400,-1.628507,151,0.3775,249,0.6225,10,24.0,-14.0,8.60733,7.589794158935547,1.0175362,0,0.4426165295730513,1,0.5573834704269487
2554,750290,234,399.974651,179,0.7649572649572649,55,0.23504273504273504,20,8.0,12.0,8.611026,-0.0,8.611026,1,0.4428347689898199,0,0.5571652310101801
2555,750489,199,399.768999,87,0.4371859296482412,112,0.5628140703517588,6,5.0,1.0,8.625709,-0.0,8.625709,1,0.44305283757338554,0,0.5569471624266145
2556,750515,26,402.220738,17,0.6538461538461539,9,0.34615384615384615,8,5.0,3.0,8.618386,-0.0,8.618386,1,0.44327073552425666,0,0.5567292644757433
2557,750585,70,401.766228,60,0.8571428571428571,10,0.14285714285714285,2,5.0,-3.0,8.614708,-0.0,8.614708,1,0.44348846304262807,0,0.5565115369573719
2558,750811,226,401.055603,153,0.6769911504424779,73,0.3230088495575221,14,2.0,12.0,8.622052,-0.0,8.622052,1,0.4437060203283815,0,0.5562939796716184
2559,750832,21,400.1136,11,0.5238095238095238,10,0.47619047619047616,6,9.0,-3.0,8.60733,-0.0,8.60733,1,0.44392340758108634,0,0.5560765924189136
2560,751232,400,1.98852,171,0.4275,229,0.5725,16,10.0,6.0,8.618386,7.965870380401611,0.6525159,0,0.44375,1,0.55625
2561,751312,80,402.540845,63,0.7875,17,0.2125,20,4.0,16.0,8.60733,-0.0,8.60733,1,0.44396720031237796,0,0.556032799687622
2562,751456,144,402.861014,94,0.6527777777777778,50,0.3472222222222222,17,5.0,12.0,8.614708,-0.0,8.614708,1,0.44418423106947696,0,0.555815768930523
2563,751856,400,-0.359932,275,0.6875,125,0.3125,23,35.0,-12.0,8.625709,7.868549346923828,0.75715923,0,0.44401092469762,1,0.5559890753023801
2564,751868,12,399.07423,9,0.75,3,0.25,5,1.0,4.0,8.60733,-0.0,8.60733,1,0.44422776911076445,0,0.5557722308892356
2565,752268,400,-0.140791,315,0.7875,85,0.2125,12,4.0,8.0,8.611026,6.670515060424805,1.9405107,0,0.44405458089668615,1,0.5559454191033139
2566,752563,295,402.272764,213,0.7220338983050848,82,0.27796610169491526,26,5.0,21.0,8.611026,-0.0,8.611026,1,0.4442712392829306,0,0.5557287607170693
2567,752590,27,401.947879,20,0.7407407407407407,7,0.25925925925925924,11,5.0,6.0,8.611026,-0.0,8.611026,1,0.444487728866381,0,0.555512271133619
2568,752990,400,0.775841,298,0.745,102,0.255,15,17.0,-2.0,8.629356,7.418142318725586,1.2112141,0,0.44431464174454827,1,0.5556853582554517
2569,753390,400,-3.159,326,0.815,74,0.185,13,18.0,-5.0,8.636623,7.359043121337891,1.2775803,0,0.444141689373297,1,0.555858310626703
2570,753790,400,-2.645975,236,0.59,164,0.41,11,6.0,5.0,8.622052,6.70219612121582,1.9198561,0,0.4439688715953307,1,0.5560311284046693
2571,754190,400,4.868491,239,0.5975,161,0.4025,22,19.0,3.0,8.614708,7.331577777862549,1.2831302,0,0.44379618825359785,1,0.5562038117464022
2572,754590,400,4.925199,313,0.7825,87,0.2175,6,10.0,-4.0,8.618386,7.740206241607666,0.87818,0,0.44362363919129083,1,0.5563763608087092
2573,754990,400,0.801626,252,0.63,148,0.37,8,15.0,-7.0,8.618386,7.9849138259887695,0.63347244,0,0.4434512242518461,1,0.5565487757481539
2574,754992,2,399.359436,1,0.5,1,0.5,2,3.0,-1.0,8.625709,-0.0,8.625709,1,0.44366744366744365,0,0.5563325563325563
2575,755192,200,405.809946,133,0.665,67,0.335,12,1.0,11.0,8.618386,-0.0,8.618386,1,0.4438834951456311,0,0.5561165048543689
2576,755570,378,401.117739,268,0.708994708994709,110,0.291005291005291,10,4.0,6.0,8.60733,-0.0,8.60733,1,0.4440993788819876,0,0.5559006211180124
2577,755970,400,5.11446,223,0.5575,177,0.4425,18,8.0,10.0,8.60733,5.998714923858643,2.6086154,0,0.4439270469538223,1,0.5560729530461778
2578,756042,72,404.258366,58,0.8055555555555556,14,0.19444444444444445,16,16.0,0.0,8.60733,-0.0,8.60733,1,0.44414274631497286,0,0.5558572536850271
2579,756442,400,3.675019,350,0.875,50,0.125,26,26.0,0.0,8.625709,8.10538101196289,0.52032757,0,0.4439705312136487,1,0.5560294687863513
2580,756809,367,397.57425,175,0.4768392370572207,192,0.5231607629427792,10,6.0,4.0,8.625709,-0.0,8.625709,1,0.4441860465116279,0,0.5558139534883721
2581,757209,400,1.566354,297,0.7425,103,0.2575,8,16.0,-8.0,8.611026,7.393408298492432,1.2176175,0,0.44401394808213873,1,0.5559860519178613
2582,757609,400,2.736529,305,0.7625,95,0.2375,12,10.0,2.0,8.629356,6.0558576583862305,2.5734987,0,0.44384198295894656,1,0.5561580170410535
2583,758009,400,2.487161,329,0.8225,71,0.1775,20,6.0,14.0,8.622052,6.697424411773682,1.9246278,0,0.4436701509872242,1,0.5563298490127758
2584,758409,400,-0.171661,251,0.6275,149,0.3725,16,14.0,2.0,8.60733,7.536315441131592,1.0710149,0,0.4434984520123839,1,0.5565015479876161
2585,758809,400,5.509937,256,0.64,144,0.36,15,12.0,3.0,8.614708,7.415410995483398,1.199297,0,0.44332688588007735,1,0.5566731141199226
2586,759209,400,4.254441,193,0.4825,207,0.5175,28,15.0,13.0,8.622052,7.110306262969971,1.5117459,0,0.4431554524361949,1,0.5568445475638051
2587,759456,247,399.711836,106,0.4291497975708502,141,0.5708502024291497,10,4.0,6.0,8.618386,-0.0,8.618386,1,0.4433706996521067,0,0.5566293003478933
2588,759506,50,405.609389,40,0.8,10,0.2,27,13.0,14.0,8.622052,-0.0,8.622052,1,0.4435857805255023,0,0.5564142194744977
2589,759906,400,-1.200193,198,0.495,202,0.505,5,14.0,-9.0,8.614708,7.413251876831055,1.2014561,0,0.44341444573194283,1,0.5565855542680571
2590,760306,400,-3.626031,329,0.8225,71,0.1775,3,20.0,-17.0,8.622052,7.740252494812012,0.8817997,0,0.44324324324324327,1,0.5567567567567567
2591,760386,80,399.246102,66,0.825,14,0.175,3,0.0,3.0,8.611026,-0.0,8.611026,1,0.4434581242763412,0,0.5565418757236589
2592,760730,344,404.844141,227,0.6598837209302325,117,0.34011627906976744,27,1.0,26.0,8.622052,-0.0,8.622052,1,0.44367283950617287,0,0.5563271604938271
2593,760807,77,406.364762,58,0.7532467532467533,19,0.24675324675324675,36,7.0,29.0,8.636623,-0.0,8.636623,1,0.44388738912456616,0,0.5561126108754338
2594,761207,400,1.80653,235,0.5875,165,0.4125,15,16.0,-1.0,8.60733,7.521463871002197,1.0858665,0,0.443716268311488,1,0.556283731688512
2595,761607,400,1.841181,245,0.6125,155,0.3875,13,16.0,-3.0,8.618386,7.33660888671875,1.2817774,0,0.4435452793834297,1,0.5564547206165703
2596,761856,249,398.776008,162,0.6506024096385542,87,0.3493975903614458,10,6.0,4.0,8.618386,-0.0,8.618386,1,0.4437596302003082,0,0.5562403697996918
